5619,6.832913,-4.822913,-4.573866,,,
4707,6.831006,-4.821006,-4.569638,,,
2831,6.469068,-4.459068,-4.565557,,,
2596,6.398624,-4.388624,-4.563738,,,
2580,6.604851,-4.594851,-4.563462,,,
2021,6.448916,-4.438916,-4.559513,,,
649,6.131898,-4.121898,-4.554059,,,
1950,6.168708,-4.158708,-4.551997,,,
7121,6.411367,-4.401367,-4.547783,,,
2029,6.337247,-4.327247,-4.532945,,,
2161,6.426758,-4.416758,-4.530959,,,
6180,6.499628,-4.489628,-4.530097,,,
4617,6.550053,-4.540053,-4.523945,,,
1291,6.121457,-4.111457,-4.521426,,,
2624,6.339781,-4.329781,-4.514717,,,
384,6.312413,-4.302413,-4.509312,,,
2594,6.251273,-4.241273,-4.502125,,,
6964,6.472383,-4.462383,-4.497142,,,
7097,6.584116,-4.574116,-4.494612,,,
2413,6.885671,-4.875671,-4.479704,,,
6491,6.519586,-4.509586,-4.479081,,,
2560,6.616896,-4.606896,-4.477598,,,
737,6.739434,-4.729434,-4.475726,,,
1089,6.036002,-4.026002,-4.474511,,,
1089,6.036002,-4.026002,-4.474511,,,
2756,6.298848,-4.288848,-4.474443,,,
526,6.079732,-4.069732,-4.474346,,,
2349,6.587379,-4.577379,-4.473465,,,
2621,6.789497,-4.779497,-4.473249,,,
2456,6.815821,-4.805821,-4.471327,,,
7709,6.127374,-4.117374,-4.470226,,,
1780,5.96179,-3.95179,-4.46523,,,
2543,6.274604,-4.264604,-4.461322,,,
3197,6.841826,-4.831826,-4.456786,,,
6690,6.911617,-4.901617,-4.45493,,,
6419,6.70303,-4.69303,-4.45436,,,
6023,6.520277,-4.510277,-4.449179,,,
6383,6.992772,-4.982772,-4.44119,,,
1152,6.425964,-4.415964,-4.440296,,,
1152,6.425964,-4.415964,-4.440296,,,
2362,6.102166,-4.092166,-4.42831,,,
210,6.072748,-4.062748,-4.426851,,,
7598,6.491497,-4.481497,-4.420159,,,
1077,6.444109,-4.434109,-4.418624,,,
1077,6.444109,-4.434109,-4.418624,,,
7030,5.99246,-3.98246,-4.415824,,,
1933,6.487996,-4.477996,-4.415038,,,
3414,6.063281,-4.053281,-4.411905,,,
4560,6.620103,-4.610103,-4.411813,,,
1039,6.146801,-4.136801,-4.402658,,,
1039,6.146801,-4.136801,-4.402658,,,
1252,6.81453,-4.80453,-4.401928,,,
2949,5.905761,-3.895761,-4.401809,,,
5492,6.909853,-4.899853,-4.398544,,,
7037,6.400197,-4.390197,-4.393015,,,
7080,5.940252,-3.930252,-4.39275,,,
1264,6.405962,-4.395962,-4.387967,,,
2494,6.530687,-4.520687,-4.385592,,,
1313,6.240619,-4.230619,-4.3775,,,
7069,6.040975,-4.030975,-4.376174,,,
6129,6.745712,-4.735712,-4.37483,,,
7546,5.9745,-3.9645,-4.374445,,,
2868,6.030158,-4.020158,-4.365641,,,
1383,5.979616,-3.969616,-4.349669,,,
6949,5.966502,-3.956502,-4.346406,,,
1307,6.094321,-4.084321,-4.33704,,,
6387,7.096368,-5.086368,-4.336741,,,
7089,6.223555,-4.213555,-4.334277,,,
2173,6.155882,-4.145882,-4.333502,,,
6606,6.990727,-4.980727,-4.332182,,,
7180,6.464682,-4.454682,-4.331692,,,
5764,7.081974,-5.071974,-4.328206,,,
1414,6.468326,-4.458326,-4.327437,,,
2739,6.736552,-4.726552,-4.32359,,,
1316,5.851233,-3.841233,-4.322941,,,
5614,7.290587,-5.280587,-4.32106,,,
2903,5.698411,-3.688411,-4.309464,,,
1099,6.403734,-4.393734,-4.308369,,,
1099,6.403734,-4.393734,-4.308369,,,
6733,5.983981,-3.973981,-4.307581,,,
3079,6.611857,-4.601857,-4.307243,,,
2111,5.793646,-3.783646,-4.301366,,,
7068,6.259313,-4.249313,-4.297356,,,
1280,5.910861,-3.900861,-4.295147,,,
6500,6.580132,-4.570132,-4.287431,,,
2989,5.686001,-3.676001,-4.283065,,,
7733,6.603978,-4.593978,-4.281402,,,
4471,7.094282,-5.084282,-4.280169,,,
3222,6.677252,-4.667252,-4.278374,,,
5,6.412406,-4.402406,-4.274642,,,
7202,6.667309,-4.657309,-4.254848,,,
6973,6.357899,-4.347899,-4.251277,,,
2927,5.888789,-3.878789,-4.250869,,,
4620,5.922231,-3.912231,-4.247354,,,
2607,6.234444,-4.224444,-4.235826,,,
1008,6.049981,-4.039981,-4.233858,,,
50,6.349526,-4.339526,-4.232899,,,
2709,5.743554,-3.733554,-4.232105,,,
2871,5.901458,-3.891458,-4.213097,,,
6936,6.049078,-4.039078,-4.212564,,,
1561,6.039504,-4.029504,-4.210408,,,
2806,5.979718,-3.969718,-4.200946,,,
2545,6.566177,-4.556177,-4.196428,,,
1125,5.79151,-3.78151,-4.196223,,,
1125,5.79151,-3.78151,-4.196223,,,
2561,6.130387,-4.120387,-4.190836,,,
1131,6.302415,-4.292415,-4.188989,,,
1131,6.302415,-4.292415,-4.188989,,,
2570,5.791729,-3.781729,-4.187003,,,
4245,6.437671,-4.427671,-4.18398,,,
7326,5.874173,-3.864173,-4.179812,,,
261,6.383571,-4.373571,-4.179025,,,
2181,5.616225,-3.606225,-4.177869,,,
2918,6.084724,-4.074724,-4.176022,,,
3394,6.091741,-4.081741,-4.175185,,,
4813,6.435723,-4.425723,-4.170563,,,
6166,6.273008,-4.263008,-4.162649,,,
6478,6.421328,-4.411328,-4.161583,,,
2227,6.036391,-4.026391,-4.16015,,,
1257,6.063966,-4.053966,-4.157237,,,
7182,6.243364,-4.233364,-4.154701,,,
902,5.910395,-3.900395,-4.145376,,,
3785,5.953445,-3.943445,-4.142392,,,
3082,6.11538,-4.10538,-4.140527,,,
2745,6.553688,-4.543688,-4.139984,,,
7549,6.302049,-4.292049,-4.138434,,,
2492,6.162887,-4.152887,-4.137476,,,
3391,6.070899,-4.060899,-4.136384,,,
752,5.778328,-3.768328,-4.132313,,,
401,6.041237,-4.031237,-4.126735,,,
2786,5.563078,-3.553078,-4.124503,,,
7710,5.802407,-3.792407,-4.123765,,,
2512,6.102284,-4.092284,-4.123705,,,
250,5.902685,-3.892685,-4.122412,,,
4575,6.283195,-4.273195,-4.120298,,,
422,5.92876,-3.91876,-4.120234,,,
7623,5.780122,-3.770122,-4.119136,,,
2788,5.803001,-3.793001,-4.114575,,,
4516,6.066135,-4.056135,-4.107203,,,
6234,6.249998,-4.239998,-4.105795,,,
2773,6.077942,-4.067942,-4.103407,,,
2768,5.99677,-3.98677,-4.099903,,,
323,6.317684,-4.307684,-4.098069,,,
7077,5.836297,-3.826297,-4.095061,,,
4825,6.52369,-4.51369,-4.090665,,,
1132,5.65591,-3.64591,-4.086037,,,
1132,5.65591,-3.64591,-4.086037,,,
3202,6.002533,-3.992533,-4.077047,,,
7602,6.167974,-4.157974,-4.076588,,,
4736,6.494341,-4.484341,-4.075372,,,
3269,5.971016,-3.961016,-4.072645,,,
7501,5.488529,-3.478529,-4.071998,,,
967,5.683167,-3.673167,-4.070793,,,
1325,5.942525,-3.932525,-4.067164,,,
786,5.947423,-3.937423,-4.057877,,,
7027,6.133497,-4.123497,-4.05769,,,
6417,6.256802,-4.246802,-4.053147,,,
2696,5.655952,-3.645952,-4.048511,,,
7604,5.600423,-3.590423,-4.048323,,,
5726,6.099108,-4.089108,-4.047047,,,
405,5.878195,-3.868195,-4.044388,,,
3327,6.41577,-4.40577,-4.044151,,,
6700,6.493792,-4.483792,-4.042273,,,
7105,5.690067,-3.680067,-4.041026,,,
2134,6.04758,-4.03758,-4.040055,,,
2776,5.446652,-3.436652,-4.037948,,,
7040,5.806956,-3.796956,-4.030606,,,
6437,5.824659,-3.814659,-4.030331,,,
5185,6.254329,-4.244329,-4.027736,,,
5325,6.432579,-4.422579,-4.027666,,,
6484,5.863986,-3.853986,-4.025288,,,
6992,6.064943,-4.054943,-4.023876,,,
6731,5.64554,-3.63554,-4.021777,,,
7013,5.818787,-3.808787,-4.013846,,,
1201,5.892784,-3.882784,-4.012318,,,
2904,6.144013,-4.134013,-4.007514,,,
4598,6.40708,-4.39708,-4.006671,,,
2943,5.499299,-3.489299,-4.004021,,,
7735,6.49583,-4.48583,-4.002954,,,
2165,5.783445,-3.773445,-4.002665,,,
3133,5.977711,-3.967711,-4.002067,,,
7561,5.696658,-3.686658,-3.997466,,,
6649,6.389228,-4.379228,-3.996839,,,
4000,6.263167,-4.253167,-3.996245,,,
7088,5.79027,-3.78027,-3.993177,,,
5930,6.339261,-4.329261,-3.989016,,,
483,5.971301,-3.961301,-3.98803,,,
37,5.740368,-3.730368,-3.987211,,,
7039,5.911822,-3.901822,-3.986882,,,
6923,6.245296,-4.235296,-3.986133,,,
5647,5.992773,-3.982773,-3.983367,,,
6425,6.097479,-4.087479,-3.982133,,,
3065,6.250332,-4.240332,-3.981975,,,
6077,6.165399,-4.155399,-3.981883,,,
6392,5.905626,-3.895626,-3.97822,,,
7083,6.123682,-4.113682,-3.978022,,,
5032,5.789703,-3.779703,-3.977324,,,
3257,5.906541,-3.896541,-3.975191,,,
7344,5.803947,-3.793947,-3.969589,,,
3091,6.227833,-4.217833,-3.968778,,,
1296,5.518172,-3.508172,-3.967908,,,
16,5.860925,-3.850925,-3.967499,,,
3126,6.254838,-4.244838,-3.964603,,,
2085,5.546273,-3.536273,-3.964333,,,
6490,5.997485,-3.987485,-3.960778,,,
7492,5.879928,-3.869928,-3.959469,,,
3565,6.136863,-4.126863,-3.958163,,,
4209,6.277767,-4.267767,-3.954798,,,
2193,5.453103,-3.443103,-3.95036,,,
7730,6.151892,-4.141892,-3.945441,,,
6395,6.106441,-4.096441,-3.943979,,,
6483,5.656275,-3.646275,-3.943631,,,
4097,6.646778,-4.636778,-3.942995,,,
6931,5.775345,-3.765345,-3.942512,,,
7275,6.394266,-4.384266,-3.939676,,,
1655,5.416996,-3.406996,-3.93843,,,
7065,5.954611,-3.944611,-3.937083,,,
1405,6.050986,-4.040986,-3.936395,,,
2941,5.41982,-3.40982,-3.936051,,,
1081,5.542761,-3.532761,-3.928448,,,
1081,5.542761,-3.532761,-3.928448,,,
4018,6.097654,-4.087654,-3.925634,,,
2120,5.726204,-3.716204,-3.923597,,,
7003,5.788773,-3.778773,-3.922909,,,
6849,5.829293,-3.819293,-3.922129,,,
3709,5.768672,-3.758672,-3.922008,,,
4615,6.099499,-4.089499,-3.910174,,,
779,5.683918,-3.673918,-3.907243,,,
572,5.918919,-3.908919,-3.893957,,,
6271,5.817188,-3.807188,-3.892701,,,
5798,6.217959,-4.207959,-3.891792,,,
6471,6.183238,-4.173238,-3.89042,,,
3374,6.152529,-4.142529,-3.886589,,,
203,5.736411,-3.726411,-3.884208,,,
7118,5.638959,-3.628959,-3.877796,,,
2926,5.783372,-3.773372,-3.877597,,,
2867,5.732978,-3.722978,-3.873768,,,
6943,5.825777,-3.815777,-3.871283,,,
4741,5.541034,-3.531034,-3.870338,,,
4310,5.535711,-3.525711,-3.868643,,,
7268,5.636238,-3.626238,-3.867204,,,
2425,6.011845,-4.001845,-3.865296,,,
6603,6.273748,-4.263748,-3.859007,,,
7705,5.595791,-3.585791,-3.856563,,,
7061,5.934714,-3.924714,-3.855455,,,
1058,5.484934,-3.474934,-3.855009,,,
1058,5.484934,-3.474934,-3.855009,,,
980,5.759966,-3.749966,-3.853768,,,
1637,5.407689,-3.397689,-3.845858,,,
2017,5.404606,-3.394606,-3.845446,,,
7012,6.093575,-4.083575,-3.843115,,,
1401,5.246523,-3.236523,-3.842817,,,
3229,5.815156,-3.805156,-3.836058,,,
6968,5.778773,-3.768773,-3.834154,,,
2013,5.880479,-3.870479,-3.833884,,,
2317,5.962944,-3.952944,-3.833654,,,
7119,5.912422,-3.902422,-3.830728,,,
174,5.462839,-3.452839,-3.819775,,,
2987,5.181109,-3.171109,-3.819442,,,
7585,5.340478,-3.330478,-3.817979,,,
720,5.373568,-3.363568,-3.816458,,,
7722,6.274703,-4.264703,-3.815521,,,
7599,5.535848,-3.525848,-3.809842,,,
2772,5.393947,-3.383947,-3.808156,,,
7185,5.333182,-3.323182,-3.805251,,,
2825,5.40932,-3.39932,-3.801088,,,
2599,5.871416,-3.861416,-3.798049,,,
4660,6.579588,-4.569588,-3.796907,,,
7085,5.736594,-3.726594,-3.794479,,,
6607,6.512905,-4.502905,-3.793575,,,
927,5.54006,-3.53006,-3.792556,,,
4408,5.748005,-3.738005,-3.791178,,,
2625,5.401323,-3.391323,-3.788367,,,
3185,5.437699,-3.427699,-3.787832,,,
7002,5.781556,-3.771556,-3.784901,,,
1770,5.294078,-3.284078,-3.77924,,,
7005,5.827151,-3.817151,-3.773889,,,
5966,5.444456,-3.434456,-3.77376,,,
1087,5.507684,-3.497684,-3.772726,,,
1087,5.507684,-3.497684,-3.772726,,,
6652,6.094612,-4.084612,-3.769002,,,
1013,5.725174,-3.715174,-3.768885,,,
516,5.280246,-3.270246,-3.766316,,,
2609,5.476319,-3.466319,-3.765258,,,
1726,5.413359,-3.403359,-3.763351,,,
6730,5.272101,-3.262101,-3.763351,,,
3976,6.080001,-4.070001,-3.762041,,,
6488,5.331055,-3.321055,-3.75817,,,
2877,5.209266,-3.199266,-3.757739,,,
5305,5.615873,-3.605873,-3.754121,,,
5957,5.432635,-3.422635,-3.752986,,,
3897,5.51568,-3.50568,-3.749245,,,
7063,5.21535,-3.20535,-3.749081,,,
2733,5.442623,-3.432623,-3.748875,,,
2100,5.441198,-3.431198,-3.748186,,,
1990,5.828785,-3.818785,-3.746662,,,
5997,5.664138,-3.654138,-3.743675,,,
7045,5.737344,-3.727344,-3.743599,,,
2142,5.550779,-3.540779,-3.743582,,,
7207,5.535666,-3.525666,-3.742407,,,
2449,5.777297,-3.767297,-3.734363,,,
4745,6.474556,-4.464556,-3.729782,,,
4609,6.271473,-4.261473,-3.726409,,,
6087,5.669847,-3.659847,-3.725718,,,
3363,6.021141,-4.011141,-3.725434,,,
6932,5.451573,-3.441573,-3.720905,,,
809,5.494477,-3.484477,-3.720803,,,
7041,5.495137,-3.485137,-3.719388,,,
7006,5.791785,-3.781785,-3.715674,,,
6773,5.462595,-3.452595,-3.715309,,,
4753,5.64422,-3.63422,-3.714748,,,
3328,5.984542,-3.974542,-3.711117,,,
7418,5.683419,-3.673419,-3.710723,,,
1233,5.651932,-3.641932,-3.707975,,,
111,5.30007,-3.29007,-3.706553,,,
111,5.30007,-3.29007,-3.706553,,,
6449,6.047367,-4.037367,-3.706536,,,
1308,5.566227,-3.556227,-3.705458,,,
1415,5.669722,-3.659722,-3.704618,,,
2840,5.490512,-3.480512,-3.70411,,,
7714,6.139853,-4.129853,-3.70305,,,
2817,5.351115,-3.341115,-3.702788,,,
2627,5.506084,-3.496084,-3.702513,,,
7099,5.434724,-3.424724,-3.700386,,,
7572,5.30882,-3.29882,-3.69246,,,
2455,5.871081,-3.861081,-3.691182,,,
677,5.936921,-3.926921,-3.687303,,,
2005,5.808572,-3.798572,-3.68489,,,
7024,5.286775,-3.276775,-3.684523,,,
2280,5.357897,-3.347897,-3.683426,,,
652,5.724248,-3.714248,-3.682552,,,
1826,5.221412,-3.211412,-3.682513,,,
7389,5.757684,-3.747684,-3.681881,,,
6782,5.526748,-3.516748,-3.681467,,,
217,5.55035,-3.54035,-3.681176,,,
793,5.757094,-3.747094,-3.680681,,,
2691,5.367062,-3.357062,-3.675594,,,
6422,5.69816,-3.68816,-3.674117,,,
7017,5.184126,-3.174126,-3.672329,,,
1708,5.23815,-3.22815,-3.669614,,,
6389,5.291303,-3.281303,-3.667065,,,
4405,5.506408,-3.496408,-3.666636,,,
7274,6.134326,-4.124326,-3.666321,,,
1587,5.336482,-3.326482,-3.666191,,,
2827,5.134778,-3.124778,-3.665664,,,
1261,5.299047,-3.289047,-3.664618,,,
3944,6.234957,-4.224957,-3.664541,,,
6689,6.244601,-4.234601,-3.663226,,,
4821,5.646973,-3.636973,-3.659805,,,
6999,5.648603,-3.638603,-3.65757,,,
288,5.562213,-3.552213,-3.654695,,,
6679,6.127566,-4.117566,-3.652975,,,
1409,5.751553,-3.741553,-3.652759,,,
6134,5.562246,-3.552246,-3.650875,,,
4238,6.081994,-4.071994,-3.647161,,,
7293,6.187364,-4.177364,-3.644174,,,
198,5.262644,-3.252644,-3.644039,,,
7096,5.223442,-3.213442,-3.643016,,,
7008,5.757794,-3.747794,-3.641705,,,
263,5.876742,-3.866742,-3.64133,,,
3136,6.035363,-4.025363,-3.641157,,,
2766,5.172489,-3.162489,-3.640453,,,
6970,5.697363,-3.687363,-3.633203,,,
264,5.465763,-3.455763,-3.632465,,,
1614,5.971261,-3.961261,-3.627831,,,
345,5.319998,-3.309998,-3.627598,,,
4296,6.071979,-4.061979,-3.626243,,,
6455,5.163875,-3.153875,-3.624908,,,
3152,5.522587,-3.512587,-3.623061,,,
2728,5.439752,-3.429752,-3.621781,,,
2313,5.294886,-3.284886,-3.621776,,,
7257,5.900223,-3.890223,-3.620055,,,
5561,5.513325,-3.503325,-3.614656,,,
2182,5.490173,-3.480173,-3.612716,,,
7405,5.353792,-3.343792,-3.612177,,,
1348,5.41713,-3.40713,-3.608291,,,
372,5.532236,-3.522236,-3.608079,,,
4104,5.619883,-3.609883,-3.60725,,,
2623,5.586782,-3.576782,-3.606791,,,
7159,5.459241,-3.449241,-3.605909,,,
1702,5.313053,-3.303053,-3.605829,,,
1999,4.987362,-2.977362,-3.605563,,,
1809,5.365507,-3.355507,-3.603407,,,
1194,5.262839,-3.252839,-3.603,,,
2764,5.44652,-3.43652,-3.601922,,,
2584,5.548545,-3.538545,-3.600391,,,
2955,5.696629,-3.686629,-3.598333,,,
2059,5.487186,-3.477186,-3.598227,,,
2754,5.756692,-3.746692,-3.593843,,,
7109,5.557635,-3.547635,-3.59178,,,
2522,5.094021,-3.084021,-3.59169,,,
1412,5.260852,-3.250852,-3.587693,,,
6499,5.951072,-3.941072,-3.586237,,,
6445,5.401625,-3.391625,-3.584722,,,
2889,5.154655,-3.144655,-3.583901,,,
4538,5.560338,-3.550338,-3.58333,,,
6297,5.7621,-3.7521,-3.576293,,,
1129,5.053494,-3.043494,-3.575354,,,
1129,5.053494,-3.043494,-3.575354,,,
2226,5.375275,-3.365275,-3.574536,,,
6956,5.696996,-3.686996,-3.570992,,,
